Port_IDs,PnL,ROI,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions
3952087967771302912,1032.60525986,1.4760146161734554e-07,0.17366917326887615,0.0,0.3372093023255814,58.0,172.0
3953433416230728705,4924.761779980001,7.163999258197271e-08,0.16710402665017213,675.6869999,0.20872865275142316,110.0,527.0
3953764659057081857,6048.86608919,5.824111808198927e-08,0.12403094507422235,957.0232210199965,0.30874785591766724,180.0,583.0
3956048468100538880,1373.56489,2.434474510561492e-07,0.524861880311556,0.0,0.7142857142857143,20.0,28.0
3956076827719377409,16790.01223802,2.5898648216651853e-06,0.09952801745500056,635.0500145299998,0.5155771195097038,2019.0,3916.0
3957509601040585217,3174.1803667200006,5.4695630077410265e-08,0.02523009867096167,3268.44,0.2695417789757412,300.0,1113.0
3960874214179953664,19567.47128569,6.322932260491563e-08,0.16294781502532496,2233.99999999,0.5156838143036386,1233.0,2391.0
3962024093501274881,9314.494060179999,3.001380475538047e-08,0.07406717883080462,1828.4947021299995,0.26472898664571876,337.0,1273.0
3966142151544441601,4883.80077594,2.086631329544634e-07,0.05248876436450296,1661.4546297300017,0.5320910973084886,1028.0,1932.0
3975304792994095360,2536.0810463,0.0006556442000166373,0.2625650049774661,91.88800600000013,0.4265791632485644,1040.0,2438.0
3975392755164484097,2330.27031414,6.15635523657809e-08,0.0952051617352319,451.2251471999999,0.2799343903772553,512.0,1829.0
3976088733682659585,5901.15009982,2.256905538188132e-06,0.14072490358441278,1074.721004,0.43567874911158494,1226.0,2814.0
3977078013600312321,4622.351437599999,2.3093992696306637e-07,0.08962888162539909,753.4702992500004,0.32642487046632124,1638.0,5018.0
3977116548751698176,603.98050076,6.646322761517311e-09,0.03002374390411437,905.2161011399996,0.28078817733990147,456.0,1624.0
3977234346014419201,2427.2928308600003,0.3653049650391913,0.304735869302475,0.0,0.39759036144578314,33.0,83.0
3978449781300392193,5888.6560088,8.972426733119985e-08,0.12184255969003435,1201.615229999999,0.4387755102040816,344.0,784.0
3981810242465907713,2836.47282999,5.970849799560403e-06,0.19707291093117765,181.88830446,0.11428571428571428,12.0,105.0
3983074113875692800,2424.8295199599997,0.18787880072103716,0.3601986096820708,0.0,0.32558139534883723,14.0,43.0
3986814617275053313,16337.46188064,0.0009221419422892395,0.3297865686167909,2.3819474699994316,0.7822172200337648,2780.0,3554.0
3987739404272887297,12464.6063154,0.0002585796223001916,0.04988250241110754,3386.656093979994,0.22826446280991736,1381.0,6050.0
3988071780777702657,3424.4699222,5.412083225189844e-07,0.03734100763871827,135.64724225000055,0.3731656184486373,890.0,2385.0
3988187872032603905,2599.7616706199997,1.5179605854849096e-06,0.09370312131348797,1194.0331292399999,0.3266513936617029,1711.0,5238.0
3988205565930333696,3283.93800993,1.36359372522361e-07,0.073942353020052,2247.3695699599994,0.38005390835579517,141.0,371.0
3991414786174551297,1787.9877156900002,7.42448948834486e-07,0.12201028159519582,372.9699,0.2990353697749196,93.0,311.0
3993014919980212480,3078.6630103899997,6.373494095896549e-07,0.1409523441274145,60.840000000000146,0.4762589928057554,331.0,695.0
3993222640082269952,1884.46844302,5.629905351575467e-07,0.09188282957686288,314.1775242199999,0.4645286686103013,1434.0,3087.0
3994879592543698688,3658.7650624,3.1665250629007786e-06,0.11938359825784192,175.48129108000091,0.552833078101072,361.0,653.0
3995532094997544704,-12346.682218599999,-5.555770100930817e-08,-0.06424753066795934,14186.535463309989,0.21401421252685507,1295.0,6051.0
3996598927198996481,3509.04461888,1.7452025701430938e-05,0.11340118610445415,160.68430589999957,0.368282600526118,980.0,2661.0
3998572645139652353,9603.58535988,7.350193416396314e-08,0.2622908622566463,214.71515507000004,0.35714285714285715,95.0,266.0
3998659472131949824,1449.32593976,5.612000877712438e-08,0.3824381523639126,0.0,0.4897959183673469,72.0,147.0
3999240873283311617,42574.473678790004,0.0009981064418714746,0.2275053343074535,300.81384848999915,0.5232198142414861,2366.0,4522.0
3999845462424248576,5843.152606810001,3.1777574619628334e-06,0.22593466080542907,325.7692295799984,0.4349005424954792,1443.0,3318.0
4000222729738650369,1803.62013328,7.628886701665926e-07,0.24808559855992166,151.8992973999999,0.5605427974947808,537.0,958.0
4000877324693233921,-836.1005588599955,-7.930580130922695e-06,-0.0023272441536933276,14682.679015479995,0.44859504132231404,2714.0,6050.0
4002413037164645377,3686.9697606,2.4054210183789095e-05,0.12578252713206023,38.33630992999997,0.1857638888888889,107.0,576.0
4004410127575640832,2905.76386668,9.254054781164024e-06,0.18907823554700184,486.26961987,0.34516765285996054,175.0,507.0
4004713168329653760,1667.19861,0.19885896738985726,0.27741111207010233,0.0,0.07407407407407407,2.0,27.0
4006366295148391425,3018.5418056999997,0.002110023492694476,0.09097827663395511,688.05580089,0.17180616740088106,117.0,681.0
4008537296438699777,2330.84564531,1.8840612026721352e-07,0.10757234012134205,543.7563162,0.4654205607476635,249.0,535.0
4008711265867865600,11298.706389769999,1.4522974153211584e-07,0.26628959227457993,509.5499999999993,0.4213197969543147,166.0,394.0
4008804082027254529,3332.7334588699996,2.6409119023794188e-08,0.03869432969567695,4879.948659969999,0.5405128205128205,527.0,975.0
4011626972687000576,5483.14982082,4.493603633140391e-06,0.07725671532102603,1133.2432568999998,0.38408190224570676,2326.0,6056.0
4012994295026226176,2500.33664614,8.299221795598746e-06,0.21500005019192844,216.8208998599997,0.4003189792663477,251.0,627.0
4013955990069013504,1690.02704985,0.0007472201770441426,0.22928330457914475,347.85864704999995,0.659217877094972,236.0,358.0
4013978721149559808,3778.8782239800003,3.777232772756349e-05,0.1621886599170136,0.0,0.20748299319727892,61.0,294.0
4014818740371615232,2013.6475100900002,7.650910681979695e-08,0.19111284904566395,94.40199994,0.20982986767485823,111.0,529.0
4016164457907769600,3742.6873197200002,7.132396489557603e-08,0.15754416905045354,647.83756662,0.4353932584269663,310.0,712.0
4017110277719148289,2899.93302141,4.455798962877624e-07,0.39402569727778625,0.0,0.5674603174603174,143.0,252.0
4017263283405469185,7141.36641939,5.796697733273648e-08,0.03009011791807703,4788.433923359992,0.336198347107438,2034.0,6050.0
4017323550554338817,3134.7351025000003,0.0003555361093728618,0.21320832767437825,0.0,0.5009174311926605,273.0,545.0
4019895412775450368,2640.30025492,9.650088119024902e-06,0.2847008949882413,0.0,0.4238178633975482,242.0,571.0
4020204877254599680,71998.85595307,5.4892235760837986e-08,0.06074803361484551,21338.051187779958,0.3294214876033058,1993.0,6050.0
4021243448368889856,1498.1937578999998,3.043390890779782e-05,0.09470702599199576,490.49299994,0.3785123966942149,2290.0,6050.0
4021669203289716224,26427.33159178,1.0523349771355531e-07,0.06825074237072311,2537.8666286099924,0.31391200951248516,528.0,1682.0
4022565861939831809,14197.577075890002,3.526595285359403e-08,0.29960236775732035,385.0755536900001,0.5276595744680851,372.0,705.0
4022641794255717633,2176.83382376,0.0034844523597670277,0.5587376178424283,115.99559387999989,0.43522802379378717,2634.0,6052.0
4023616625178799873,2087.7711930100004,4.2098646598183795e-06,0.25334428453106794,3.088799999999992,0.40991535671100365,339.0,827.0
4023697433751327232,2408.2239999800004,0.22824928756774168,0.30015934309004794,0.0,0.09523809523809523,4.0,42.0
4023697881318718465,3151.95061998,0.1504260026184596,0.27587012844864434,0.0,0.08571428571428572,6.0,70.0
4026179081117855488,6796.18836,7.98175081369433e-08,0.13958624744632814,1824.6434998900004,0.233502538071066,46.0,197.0
4027747397961573889,2638.2194499600005,2.646218345668989e-07,0.08976022874771153,483.90628998,0.45,207.0,460.0
4028427053699127040,2633.02381341,2.2796754392410308e-06,0.2642711669506095,6.623939780000001,0.2975206611570248,36.0,121.0
4028701921959171840,17601.40139824,6.203965444355854e-08,0.2757238783298298,585.6775999300007,0.5429403202328966,373.0,687.0
4029299190618134272,3354.1458763700007,1.959674671514894e-06,0.2385430453330258,0.5378803699999999,0.3130434782608696,72.0,230.0
4029422834086627072,2799.9025498399997,7.250846222006749e-06,0.5116182899882395,0.0,0.37254901960784315,38.0,102.0
4029506971304830209,2413.6540000200002,0.2196793879170645,0.24490724451952645,1.2715041199999177,0.057692307692307696,3.0,52.0
4029507714735307777,1537.89995998,0.10764962202895048,0.19585236338189518,0.0,0.03773584905660377,2.0,53.0
4029749871687083265,3662.13654822,0.003569308783589129,0.3538772369515273,0.0,0.4287383177570093,367.0,856.0
4030392204221219329,1347.75800996,0.002113955969677107,0.20072959883358907,0.0,0.09411764705882353,8.0,85.0
4030395639953224449,4413.76154738,1.4418167162828306e-06,0.16783749880260396,57.609999730000254,0.17479674796747968,86.0,492.0
4030555430101054209,3358.38032001,1.8384319050743744e-06,0.32408617209959095,0.0,0.2644628099173554,32.0,121.0
4030565764341697025,2789.8782899599996,2.4167993692933017e-06,0.33289916900470395,4.030795650000002,0.4857142857142857,51.0,105.0
4030626027667524352,3796.34803991,4.4878804337054206e-07,0.2104459132290348,670.8059999999987,0.4978540772532189,116.0,233.0
4030635536196756737,2581.61417484,1.365591394901833e-07,0.09049923129812776,47.186786249999955,0.5247295208655333,679.0,1294.0
4030708912786799105,1612.84376999,0.23212538184531753,0.18414108868407542,0.0,0.03333333333333333,2.0,60.0
4031173908980084736,5360.425729910001,1.6559038732087314e-06,0.2956368668788939,80.89999999999964,0.37777777777777777,85.0,225.0
4031181049693676544,4545.2423384,2.118294321713871e-06,0.21445398662938078,22.344964960000084,0.24172185430463577,73.0,302.0
4031408429897920512,1351.26659997,0.0011778589473521127,0.15783060458517148,0.0,0.04878048780487805,4.0,82.0
4031414524297538817,2726.7956177399997,3.507083922556658e-05,0.2982766332704787,17.582599899999998,0.36885245901639346,90.0,244.0
4031451549482615297,3124.54121527,3.032714027505115e-06,0.22530212904555788,3.9002427300000004,0.38596491228070173,44.0,114.0
4031493134338259457,9082.698287860003,8.992806347894447e-08,0.15611399339634244,3682.1097992,0.36156696664902066,683.0,1889.0
4031673021422897664,1984.7171999900002,9.620392928064552e-08,0.26854565826741766,64.52999999999997,0.314410480349345,72.0,229.0
4032403303704824321,2060.57051952,7.569292301425024e-07,0.10783364846800143,1104.51520996,0.5515695067264574,123.0,223.0
4033614723417828608,4602.2398164900005,8.077940687701539e-08,0.1087862941774187,647.2944777400007,0.22286821705426357,115.0,516.0
4033639786957934336,2848.14185731,1.913561070069747e-06,0.2144124462088603,0.0,0.16778523489932887,25.0,149.0
4034359562055356161,5284.65441593,3.756297852198966e-08,0.15741866816692496,1659.353950150005,0.48936170212765956,391.0,799.0
4034786679304751616,2521.07586938,0.015647614458552322,0.2082177791965705,0.0,0.38317757009345793,123.0,321.0
4035034554469394176,2517.3207997300005,0.0054481762728628615,0.10896770520343119,632.4248999399999,0.1670886075949367,66.0,395.0
4035430878731345664,2493.75041995,1.2063467290482618e-05,0.4696392626687303,0.0,0.48314606741573035,43.0,89.0
4036548677626662656,3296.87667987,1.620070187823944e-06,0.242677069777805,0.0,0.46258503401360546,68.0,147.0
4037073643537925121,1540.4004996200001,0.0026892854164577065,0.16441677594841386,0.0,0.1860986547085202,83.0,446.0
4037121179310444801,7237.92173826,3.7061165509547303e-07,0.10910167793369134,1198.3317800000032,0.48401253918495296,772.0,1595.0
4037179073830813185,2331.43490998,1.9106546413385585e-06,0.24056754653620313,0.0,0.4246575342465753,31.0,73.0
4037282461943784704,4760.365619499999,7.310157871333085e-07,0.11982504149488414,1680.7088622099998,0.2698412698412698,136.0,504.0
4037511388357114368,3552.34051692,7.975000452757926e-07,0.08812388499816558,635.45101241,0.4333683105981112,413.0,953.0
4037717032428033792,1897.3229995000002,0.0034588501315609564,0.22211094110553858,0.0,0.3217665615141956,102.0,317.0
4037785885739608577,1934.5792352600001,0.0029233823158799064,0.22307365285662137,0.0,0.23228346456692914,59.0,254.0
4038768306117031680,1741.9142598800001,0.0010276076914298268,0.1350276468629725,0.0,0.22,22.0,100.0
4039129759104249600,1264.28919972,0.002339030078680698,0.5220426060771433,0.0,0.44360902255639095,59.0,133.0
4039279455324236544,1038.8074192600002,0.018382264615700604,0.4716836338542201,0.0,0.5535168195718655,181.0,327.0
4040382575336130560,0.0,0.0,,0.0,0.0,0.0,76.0
4040843843196854529,2151.70406,2.7800679904214827e-06,0.3416676069898304,0.0,0.3220338983050847,19.0,59.0
4041804592937345281,-776.34299969,-4.891025791616133e-07,-0.07792913671313902,1026.62085938,0.23097826086956522,85.0,368.0
4041860229502600193,2327.33599982,9.977590873109397e-05,0.45719346633802294,0.0,0.3917525773195876,38.0,97.0
